"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1600334549","20","","Aggregated",101.60,2.60,44,56,220,260,480,870,1200,1500,6700,6700,6700,6700,96159,1064,45,174,2,15813,5851
"1600334554","20","","Aggregated",101.40,3.30,44,57,220,260,490,880,1100,1300,3300,3300,3300,3300,96666,1066,45,174,2,15813,5851
"1600334559","20","","Aggregated",100.40,1.90,44,57,220,270,490,800,1100,1500,2200,2200,2200,2200,97177,1074,45,174,2,15813,5851
"1600334564","20","","Aggregated",100.20,0.90,43,56,250,270,480,740,1100,1500,2800,2800,2800,2800,97674,1079,45,174,2,15813,5852
"1600334569","20","","Aggregated",100.70,1.20,44,56,240,260,480,720,1100,1500,2800,2800,2800,2800,98186,1082,45,174,2,15813,5851
"1600334574","20","","Aggregated",100.90,0.80,43,56,240,270,490,780,1100,1400,2300,2300,2300,2300,98682,1086,45,174,2,15813,5851
"1600334579","20","","Aggregated",100.80,0.60,44,60,260,270,620,870,1100,1300,2600,2600,2600,2600,99003,1095,45,174,2,15813,5853
"1600334584","20","","Aggregated",100.80,0.60,45,160,260,270,620,880,1100,1300,2600,2600,2600,2600,99003,1095,45,174,2,15813,5853
"1600334589","20","","Aggregated",100.80,0.60,1300,1300,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,99003,1095,45,174,2,15813,5853
"1600334594","20","","Aggregated",100.80,0.60,1300,1300,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,99003,1095,45,174,2,15813,5853
"1600334599","20","","Aggregated",100.80,0.60,0,0,0,0,0,0,0,0,0,0,0,0,99003,1095,45,174,2,15813,5853
"1600334604","20","","Aggregated",100.80,0.60,0,0,0,0,0,0,0,0,0,0,0,0,99003,1095,45,174,2,15813,5853
"1600334609","20","","Aggregated",100.80,0.60,0,0,0,0,0,0,0,0,0,0,0,0,99003,1095,45,174,2,15813,5853
"1600334614","20","","Aggregated",100.80,0.60,0,0,0,0,0,0,0,0,0,0,0,0,99003,1095,45,174,2,15813,5853
"1600334619","20","","Aggregated",100.80,0.60,0,0,0,0,0,0,0,0,0,0,0,0,99003,1095,45,174,2,15813,5853
"1600334624","20","","Aggregated",100.80,0.60,0,0,0,0,0,0,0,0,0,0,0,0,99003,1095,45,174,2,15813,5853
"1600334629","20","","Aggregated",100.80,0.60,0,0,0,0,0,0,0,0,0,0,0,0,99003,1095,45,174,2,15813,5853
"1600334634","20","","Aggregated",100.80,0.60,0,0,0,0,0,0,0,0,0,0,0,0,99003,1095,45,174,2,15813,5853
"1600334639","20","","Aggregated",100.80,0.60,0,0,0,0,0,0,0,0,0,0,0,0,99003,1095,45,174,2,15813,5853
"1600334644","20","","Aggregated",100.80,0.60,0,0,0,0,0,0,0,0,0,0,0,0,99003,1095,45,174,2,15813,5853
"1600334649","20","","Aggregated",100.80,0.60,0,0,0,0,0,0,0,0,0,0,0,0,99003,1095,45,174,2,15813,5853
"1600334654","20","","Aggregated",100.80,0.60,0,0,0,0,0,0,0,0,0,0,0,0,99003,1095,45,174,2,15813,5853
"1600334659","20","","Aggregated",100.80,0.60,0,0,0,0,0,0,0,0,0,0,0,0,99003,1095,45,174,2,15813,5853
"1600334664","20","","Aggregated",100.80,0.60,0,0,0,0,0,0,0,0,0,0,0,0,99003,1095,45,174,2,15813,5853
"1600334669","20","","Aggregated",100.80,0.60,0,0,0,0,0,0,0,0,0,0,0,0,99003,1095,45,174,2,15813,5853
"1600334674","20","","Aggregated",100.80,0.60,0,0,0,0,0,0,0,0,0,0,0,0,99003,1095,45,174,2,15813,5853
"1600334679","20","","Aggregated",100.80,0.60,0,0,0,0,0,0,0,0,0,0,0,0,99003,1095,45,174,2,15813,5853
"1600334684","20","","Aggregated",100.80,0.60,0,0,0,0,0,0,0,0,0,0,0,0,99003,1095,45,174,2,15813,5853
"1600334689","20","","Aggregated",100.80,0.60,0,0,0,0,0,0,0,0,0,0,0,0,99003,1095,45,174,2,15813,5853
"1600334694","20","","Aggregated",100.80,0.60,0,0,0,0,0,0,0,0,0,0,0,0,99003,1095,45,174,2,15813,5853
"1600334699","20","","Aggregated",100.80,0.60,0,0,0,0,0,0,0,0,0,0,0,0,99003,1095,45,174,2,15813,5853
"1600334704","20","","Aggregated",100.80,0.60,0,0,0,0,0,0,0,0,0,0,0,0,99003,1095,45,174,2,15813,5853
"1600334709","20","","Aggregated",0.00,0.00,127000,127000,127000,127000,127000,127000,127000,127000,127000,127000,127000,127000,99023,1115,45,200,2,127342,5852
"1600334714","20","","Aggregated",0.00,0.00,127000,127000,127000,127000,127000,127000,127000,127000,127000,127000,127000,127000,99023,1115,45,200,2,127342,5852
"1600334719","20","","Aggregated",0.00,0.00,127000,127000,127000,127000,127000,127000,127000,127000,127000,127000,127000,127000,99023,1115,45,200,2,127342,5852
"1600334724","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99023,1115,45,200,2,127342,5852
"1600334729","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99023,1115,45,200,2,127342,5852
"1600334734","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99023,1115,45,200,2,127342,5852
"1600334739","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99023,1115,45,200,2,127342,5852
"1600334744","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99023,1115,45,200,2,127342,5852
"1600334749","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99023,1115,45,200,2,127342,5852
"1600334754","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99023,1115,45,200,2,127342,5852
"1600334759","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99023,1115,45,200,2,127342,5852
"1600334764","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99023,1115,45,200,2,127342,5852
"1600334769","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99023,1115,45,200,2,127342,5852
"1600334774","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99023,1115,45,200,2,127342,5852
"1600334780","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99023,1115,45,200,2,127342,5852
"1600334785","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99023,1115,45,200,2,127342,5852
"1600334790","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99023,1115,45,200,2,127342,5852
"1600334795","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99023,1115,45,200,2,127342,5852
"1600334800","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99023,1115,45,200,2,127342,5852
"1600334805","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99023,1115,45,200,2,127342,5852
"1600334810","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99023,1115,45,200,2,127342,5852
"1600334815","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99023,1115,45,200,2,127342,5852
"1600334820","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99023,1115,45,200,2,127342,5852
"1600334825","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99023,1115,45,200,2,127342,5852
"1600334830","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99023,1115,45,200,2,127342,5852
"1600334835","20","","Aggregated",0.00,0.00,127000,127000,127000,127000,127000,127000,127000,127000,127000,127000,127000,127000,99043,1135,45,225,2,127342,5850
"1600334840","20","","Aggregated",0.00,0.00,127000,127000,127000,127000,127000,127000,127000,127000,127000,127000,127000,127000,99043,1135,45,225,2,127342,5850
"1600334845","20","","Aggregated",0.00,0.00,127000,127000,127000,127000,127000,127000,127000,127000,127000,127000,127000,127000,99043,1135,45,225,2,127342,5850
"1600334850","20","","Aggregated",0.00,0.00,127000,127000,127000,127000,127000,127000,127000,127000,127000,127000,127000,127000,99043,1135,45,225,2,127342,5850
"1600334855","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99043,1135,45,225,2,127342,5850
"1600334860","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99043,1135,45,225,2,127342,5850
"1600334865","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99043,1135,45,225,2,127342,5850
"1600334870","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99043,1135,45,225,2,127342,5850
"1600334875","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99043,1135,45,225,2,127342,5850
"1600334880","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99043,1135,45,225,2,127342,5850
"1600334885","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99043,1135,45,225,2,127342,5850
"1600334890","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99043,1135,45,225,2,127342,5850
"1600334895","20","","Aggregated",0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,99043,1135,45,225,2,127342,5850
"1600334900","20","","Aggregated",11.20,3.80,43,46,51,57,74,120,63000,63000,63000,63000,63000,63000,99415,1176,45,230,1,127342,5848
"1600334905","20","","Aggregated",68.80,4.60,43,46,49,55,69,78,91,130,3000,3000,3000,3000,100000,1184,45,229,1,127342,5848
"1600334910","20","","Aggregated",115.00,1.10,43,45,49,55,68,74,86,93,280,290,290,290,100551,1187,45,228,1,127342,5849
"1600334915","20","","Aggregated",110.70,1.10,43,46,53,56,69,74,260,270,460,460,460,460,101067,1192,45,227,1,127342,5848
"1600334920","20","","Aggregated",104.60,0.90,43,46,53,56,70,76,260,270,1000,1000,1000,1000,101594,1199,45,226,1,127342,5849
"1600334925","20","","Aggregated",104.60,1.30,43,46,52,56,69,77,250,270,1000,1000,1000,1000,102114,1208,45,225,1,127342,5849
"1600334930","20","","Aggregated",106.10,1.70,43,45,50,55,68,78,260,280,540,540,540,540,102641,1212,45,224,1,127342,5849
"1600334935","20","","Aggregated",104.60,0.70,43,46,52,56,69,79,260,280,680,680,680,680,103164,1212,45,223,1,127342,5848
"1600334940","20","","Aggregated",103.70,1.00,43,46,52,56,68,77,250,270,1000,1000,1000,1000,103692,1223,45,222,1,127342,5849
"1600334945","20","","Aggregated",104.20,1.80,42,45,50,55,68,74,260,280,1000,1000,1000,1000,104225,1232,45,221,1,127342,5849
"1600334950","20","","Aggregated",100.30,1.30,43,47,54,58,72,250,400,420,670,670,670,670,104621,1233,45,221,1,127342,5849
"1600334955","20","","Aggregated",86.40,0.50,44,47,53,58,110,390,400,420,450,450,450,450,105002,1238,45,220,1,127342,5849
"1600334960","20","","Aggregated",76.40,0.70,43,47,50,57,370,390,400,127000,127000,127000,127000,127000,105406,1250,45,229,1,127342,5849
"1600334965","20","","Aggregated",81.10,1.90,45,56,220,280,420,680,1300,127000,127000,127000,127000,127000,105850,1255,45,234,1,127342,5848
"1600334970","20","","Aggregated",88.70,1.60,48,250,290,340,490,700,1000,1300,3200,3200,3200,3200,106308,1256,45,234,1,127342,5847
"1600334975","20","","Aggregated",89.30,0.30,48,250,290,340,480,690,1000,1300,5300,5300,5300,5300,106756,1262,45,233,1,127342,5848
"1600334980","20","","Aggregated",89.60,1.10,48,230,280,330,480,690,910,1100,5300,5300,5300,5300,107227,1272,45,233,1,127342,5848
"1600334985","20","","Aggregated",93.10,1.70,47,220,280,330,480,690,1000,1300,3400,3400,3400,3400,107689,1276,45,233,1,127342,5848
"1600334990","20","","Aggregated",92.50,1.40,48,220,280,340,480,680,1100,1300,3400,3400,3400,3400,108147,1281,45,233,1,127342,5847
"1600334995","20","","Aggregated",92.00,0.70,47,230,280,330,470,680,890,1200,2500,2500,2500,2500,108613,1284,45,233,1,127342,5848
"1600335000","20","","Aggregated",94.30,0.40,48,230,270,330,460,680,930,1400,13000,13000,13000,13000,109077,1286,45,232,1,127342,5848
"1600335005","20","","Aggregated",94.60,1.00,49,240,270,330,470,680,890,1400,13000,13000,13000,13000,109570,1294,45,232,1,127342,5848
"1600335010","20","","Aggregated",94.50,0.90,47,150,260,300,470,690,1100,1300,2400,2400,2400,2400,110042,1294,45,232,1,127342,5848
"1600335015","20","","Aggregated",96.10,0.80,45,58,220,260,510,870,1200,1500,2200,2200,2200,2200,110550,1307,45,232,1,127342,5847
"1600335020","20","","Aggregated",98.50,1.90,43,54,220,260,530,880,1200,1400,3300,3300,3300,3300,111050,1313,45,231,1,127342,5848
"1600335025","20","","Aggregated",100.60,2.30,43,56,220,260,510,870,1100,1500,3300,3300,3300,3300,111562,1328,45,231,1,127342,5848
"1600335030","20","","Aggregated",102.00,1.80,44,57,220,260,480,810,1100,1500,2400,2400,2400,2400,112066,1338,45,231,1,127342,5847
"1600335035","20","","Aggregated",101.40,1.80,44,56,220,260,470,690,1100,1500,3400,3400,3400,3400,112563,1345,45,230,1,127342,5847
"1600335040","20","","Aggregated",100.40,1.90,44,56,230,260,490,700,1100,1500,6600,6600,6600,6600,113073,1353,45,230,1,127342,5847
"1600335045","20","","Aggregated",100.50,2.10,43,55,220,260,490,700,960,1400,3300,3300,3300,3300,113577,1361,45,230,1,127342,5847
"1600335050","20","","Aggregated",101.00,1.70,43,55,230,260,470,700,1100,1600,3300,3300,3300,3300,114087,1372,45,230,1,127342,5847
"1600335055","20","","Aggregated",101.20,1.50,44,58,250,260,480,690,1200,1400,3400,3400,3400,3400,114586,1386,45,229,1,127342,5847
"1600335060","20","","Aggregated",100.70,2.30,43,56,220,260,470,680,1100,1400,3400,3400,3400,3400,115102,1395,45,229,1,127342,5847
"1600335065","20","","Aggregated",101.20,1.90,43,56,250,270,480,690,910,1500,8200,8200,8200,8200,115595,1395,45,229,1,127342,5848
"1600335070","20","","Aggregated",100.90,0.50,44,57,250,270,500,730,1100,1500,2300,2300,2300,2300,116110,1395,45,229,1,127342,5847
"1600335075","20","","Aggregated",100.70,0.10,45,57,220,260,490,720,1100,1500,2300,2300,2300,2300,116611,1397,45,228,1,127342,5848
"1600335080","20","","Aggregated",100.70,0.60,44,55,220,260,490,730,1100,1400,2800,2800,2800,2800,117117,1408,45,228,1,127342,5847
"1600335085","20","","Aggregated",100.20,1.40,44,56,230,260,510,730,1100,1300,2800,2800,2800,2800,117615,1414,45,228,1,127342,5847
"1600335090","20","","Aggregated",100.70,1.60,45,57,250,260,510,710,1100,1300,3200,3200,3200,3200,118120,1417,45,228,1,127342,5848
"1600335095","20","","Aggregated",101.00,1.30,45,57,230,260,480,690,1100,1300,3200,3200,3200,3200,118629,1423,45,227,1,127342,5848
"1600335100","20","","Aggregated",100.40,1.00,45,57,220,260,480,680,1100,1500,6500,6500,6500,6500,119135,1430,45,227,1,127342,5848
"1600335105","20","","Aggregated",101.20,1.00,43,56,220,260,480,700,1100,1500,6500,6500,6500,6500,119638,1434,45,227,1,127342,5847
"1600335110","20","","Aggregated",101.50,1.00,43,55,220,260,490,870,1100,1300,3400,3400,3400,3400,120150,1437,45,227,1,127342,5848
"1600335115","20","","Aggregated",100.20,0.40,45,56,230,260,480,850,1100,1400,2300,2300,2300,2300,120648,1439,45,226,1,127342,5848
"1600335120","20","","Aggregated",99.90,0.70,44,57,250,260,480,820,1100,1400,2600,2600,2600,2600,121159,1447,45,226,1,127342,5848
"1600335125","20","","Aggregated",101.30,1.50,45,57,220,260,480,700,1100,1400,2800,2800,2800,2800,121666,1452,45,226,1,127342,5848
"1600335130","20","","Aggregated",101.20,1.00,44,56,220,260,480,740,1100,1500,3100,3100,3100,3100,122167,1457,45,226,1,127342,5848
"1600335135","20","","Aggregated",99.70,0.80,43,55,220,260,500,880,1100,1500,3100,3100,3100,3100,122670,1462,45,225,1,127342,5848
"1600335140","20","","Aggregated",100.60,0.90,44,56,220,260,490,700,1100,1500,2500,2500,2500,2500,123177,1469,45,225,1,127342,5848
"1600335145","20","","Aggregated",101.00,1.30,43,56,230,270,490,700,1100,1500,2500,2500,2500,2500,123681,1480,45,225,1,127342,5848
"1600335150","20","","Aggregated",100.70,1.70,43,57,250,260,480,750,1100,1500,3100,3100,3100,3100,124185,1485,45,225,1,127342,5848
"1600335155","20","","Aggregated",100.80,1.50,44,56,230,260,480,820,1100,1300,3100,3100,3100,3100,124693,1491,45,224,1,127342,5848
"1600335160","20","","Aggregated",101.40,1.40,45,58,220,260,520,720,1100,1500,2500,2500,2500,2500,125193,1499,45,224,1,127342,5848
"1600335165","20","","Aggregated",101.10,1.30,45,57,220,260,490,720,1100,1500,7300,7300,7300,7300,125701,1501,45,224,1,127342,5848
"1600335170","20","","Aggregated",100.30,0.70,44,56,230,260,480,690,990,1500,7300,7300,7300,7300,126205,1501,45,224,1,127342,5848
"1600335175","20","","Aggregated",100.50,0.60,44,56,220,260,480,710,1100,1700,6300,6300,6300,6300,126711,1508,45,223,1,127342,5848
"1600335180","20","","Aggregated",99.90,0.70,45,58,230,260,520,830,1100,1300,6300,6300,6300,6300,127211,1509,45,223,1,127342,5848
"1600335185","20","","Aggregated",100.60,0.30,43,56,230,260,480,710,1100,1300,2400,2400,2400,2400,127718,1514,45,223,1,127342,5848
"1600335190","20","","Aggregated",101.80,0.60,44,56,220,260,480,730,1100,1500,3200,3200,3200,3200,128229,1517,45,223,1,127342,5848
"1600335195","20","","Aggregated",101.10,1.60,45,56,220,260,480,700,1200,1700,3200,3200,3200,3200,128720,1533,45,223,1,127342,5848
"1600335200","20","","Aggregated",101.00,2.30,45,57,220,260,480,680,1100,1700,6600,6600,6600,6600,129238,1543,45,222,1,127342,5848
"1600335205","20","","Aggregated",99.70,1.80,46,60,240,260,470,690,1100,1300,3700,6600,6600,6600,129746,1551,45,222,1,127342,5848
"1600335210","20","","Aggregated",100.00,1.40,46,62,250,260,470,700,1100,1500,3100,3100,3100,3100,130242,1553,45,222,1,127342,5848
"1600335215","20","","Aggregated",102.10,1.50,45,57,230,260,490,720,1100,1500,2200,3100,3100,3100,130756,1561,45,222,1,127342,5848
"1600335220","20","","Aggregated",101.40,1.10,45,56,230,260,480,690,1100,1700,2200,2200,2200,2200,131249,1564,45,222,1,127342,5848
"1600335225","20","","Aggregated",100.60,1.10,44,56,220,260,480,690,1100,1500,3200,3200,3200,3200,131757,1575,45,221,1,127342,5848
"1600335230","20","","Aggregated",99.70,1.40,43,54,220,260,480,830,1100,1400,3200,5900,5900,5900,132266,1581,45,221,1,127342,5848
"1600335235","20","","Aggregated",101.00,1.50,43,54,220,260,480,760,1100,1500,2600,5900,5900,5900,132775,1589,45,221,1,127342,5848
"1600335241","20","","Aggregated",101.60,1.40,44,56,220,260,490,690,900,1500,12000,12000,12000,12000,133287,1592,45,221,1,127342,5848
"1600335246","20","","Aggregated",100.50,1.10,43,55,220,260,480,680,900,1600,12000,12000,12000,12000,133790,1599,45,221,1,127342,5848
"1600335251","20","","Aggregated",100.40,0.90,44,55,220,260,480,680,1100,1400,3700,3700,3700,3700,134295,1599,45,220,1,127342,5848
"1600335256","20","","Aggregated",101.60,0.40,44,55,220,260,500,720,1100,1700,2300,2300,2300,2300,134800,1604,45,220,1,127342,5848
"1600335261","20","","Aggregated",101.80,1.40,43,55,220,260,490,880,1100,1500,2600,2600,2600,2600,135300,1613,45,220,1,127342,5848
"1600335266","20","","Aggregated",99.60,1.30,43,56,230,260,480,880,1100,1300,2600,2600,2600,2600,135804,1616,45,220,1,127342,5849
"1600335271","20","","Aggregated",100.40,0.50,44,56,230,260,480,690,1000,1200,3700,3700,3700,3700,136310,1618,45,220,1,127342,5848
"1600335276","20","","Aggregated",101.20,0.60,45,58,230,260,480,690,1100,1600,3700,3700,3700,3700,136807,1619,45,219,1,127342,5849
"1600335281","20","","Aggregated",100.40,0.20,44,58,230,260,480,740,1100,1500,3700,3700,3700,3700,137319,1620,45,219,1,127342,5848
"1600335286","20","","Aggregated",101.10,0.30,43,54,220,260,480,820,1100,1300,6600,6600,6600,6600,137823,1627,45,219,1,127342,5848
"1600335291","20","","Aggregated",101.20,1.20,43,55,230,260,480,870,1300,1500,2400,2400,2400,2400,138323,1634,45,219,1,127342,5848
"1600335296","20","","Aggregated",100.90,1.40,44,55,220,260,480,830,1300,1500,2700,2700,2700,2700,138828,1636,45,219,1,127342,5848
"1600335301","20","","Aggregated",100.10,0.50,45,56,220,260,480,790,1300,1700,3300,3300,3300,3300,139340,1637,45,218,1,127342,5848
"1600335306","20","","Aggregated",101.00,0.10,45,56,220,260,480,850,1100,1500,1900,1900,1900,1900,139850,1642,45,218,1,127342,5848
"1600335311","20","","Aggregated",100.50,0.80,44,56,220,260,490,690,1100,1100,5100,5100,5100,5100,140354,1648,45,218,1,127342,5848
"1600335316","20","","Aggregated",100.00,1.50,44,55,220,260,500,860,1100,1500,5100,5100,5100,5100,140862,1654,45,218,1,127342,5849
"1600335321","20","","Aggregated",101.50,1.30,43,55,220,260,490,830,1300,1500,3100,3100,3100,3100,141365,1662,45,218,1,127342,5848
"1600335326","20","","Aggregated",101.70,1.20,43,55,220,260,480,710,1200,1500,3100,3100,3100,3100,141867,1669,45,218,1,127342,5848
"1600335331","20","","Aggregated",101.00,1.20,43,56,230,260,480,690,1300,1700,3700,3700,3700,3700,142370,1670,45,217,1,127342,5848
"1600335336","20","","Aggregated",99.80,0.80,44,56,250,260,470,680,1300,1700,3700,3700,3700,3700,142868,1672,45,217,1,127342,5849
"1600335341","20","","Aggregated",100.70,0.20,44,56,230,260,470,690,1300,1600,3400,3400,3400,3400,143382,1672,45,217,1,127342,5848
"1600335346","20","","Aggregated",100.60,0.30,45,58,230,260,480,690,1100,1700,3800,3800,3800,3800,143884,1676,45,217,1,127342,5848
"1600335351","20","","Aggregated",100.90,0.40,44,56,230,260,490,800,1100,1700,3800,3800,3800,3800,144390,1677,45,217,1,127342,5849
"1600335356","20","","Aggregated",101.10,0.30,43,55,220,260,480,760,1200,1500,2600,2600,2600,2600,144897,1679,45,216,1,127342,5849
"1600335361","20","","Aggregated",100.70,0.60,44,55,220,260,480,730,1100,1300,3500,3500,3500,3500,145412,1687,45,216,1,127342,5848
"1600335366","20","","Aggregated",100.70,1.00,44,55,220,260,490,880,1100,1200,3600,3600,3600,3600,145910,1690,45,216,1,127342,5849
"1600335371","20","","Aggregated",100.50,1.20,44,57,230,260,490,870,1300,1500,3600,3600,3600,3600,146412,1695,45,216,1,127342,5849
"1600335376","20","","Aggregated",101.10,1.50,44,56,220,260,480,730,1100,1500,4000,4000,4000,4000,146918,1705,45,216,1,127342,5849
"1600335381","20","","Aggregated",100.80,1.40,44,56,230,260,470,720,1100,1500,4000,4000,4000,4000,147426,1709,45,216,1,127342,5849
"1600335386","20","","Aggregated",100.50,0.80,43,56,240,260,480,690,1100,1500,2600,2600,2600,2600,147928,1714,45,216,1,127342,5849
"1600335391","20","","Aggregated",100.30,0.60,44,56,230,260,490,730,950,1500,3200,3200,3200,3200,148428,1714,45,215,1,127342,5849
"1600335396","20","","Aggregated",100.90,0.40,45,60,250,260,490,790,1100,1300,3200,3200,3200,3200,148938,1717,45,215,1,127342,5849
"1600335401","20","","Aggregated",100.90,0.90,45,57,230,260,490,740,1000,1300,2100,2100,2100,2100,149439,1723,45,215,1,127342,5849
"1600335406","20","","Aggregated",100.80,1.40,44,55,230,260,480,770,1100,1300,2100,2100,2100,2100,149947,1731,45,215,1,127342,5849
"1600335411","20","","Aggregated",101.00,0.90,44,56,220,260,480,710,1100,1300,7100,7100,7100,7100,150445,1734,45,215,1,127342,5849
"1600335416","20","","Aggregated",99.80,0.50,45,60,250,260,490,870,1100,1300,7100,7100,7100,7100,150956,1743,45,215,1,127342,5849
"1600335421","20","","Aggregated",101.00,1.10,45,58,230,260,470,690,1100,1100,4200,4200,4200,4200,151461,1743,45,214,1,127342,5849
"1600335426","20","","Aggregated",101.90,1.00,44,56,220,260,480,710,1100,1300,5100,5100,5100,5100,151964,1747,45,214,1,127342,5849
"1600335431","20","","Aggregated",100.30,0.60,44,56,220,260,480,710,1100,1300,3500,3500,3500,3500,152475,1749,45,214,1,127342,5849
"1600335436","20","","Aggregated",100.60,1.20,44,56,220,260,480,690,1100,1400,3500,3500,3500,3500,152974,1756,45,214,1,127342,5849
"1600335441","20","","Aggregated",100.20,1.20,43,55,220,260,480,700,1100,1600,3500,3500,3500,3500,153481,1763,45,214,1,127342,5849
"1600335446","20","","Aggregated",100.10,0.90,44,55,220,260,480,700,1100,1500,3200,3200,3200,3200,153987,1765,45,214,1,127342,5849
"1600335451","20","","Aggregated",101.60,0.80,43,55,250,270,480,700,1100,1300,15000,15000,15000,15000,154482,1777,45,213,1,127342,5849
"1600335456","20","","Aggregated",102.00,1.70,43,55,220,260,480,730,1200,1500,15000,15000,15000,15000,154997,1783,45,213,1,127342,5849
"1600335461","20","","Aggregated",101.30,1.50,45,56,220,260,490,710,1100,1500,3200,3200,3200,3200,155500,1787,45,213,1,127342,5849
"1600335466","20","","Aggregated",99.30,0.90,44,58,240,260,490,700,1100,1300,3500,3500,3500,3500,156006,1798,45,213,1,127342,5849
"1600335471","20","","Aggregated",99.70,1.50,44,58,220,260,480,720,1100,1400,3900,3900,3900,3900,156506,1803,45,213,1,127342,5849
"1600335476","20","","Aggregated",101.70,1.80,45,58,230,260,480,730,1100,1400,3900,3900,3900,3900,157015,1811,45,213,1,127342,5849
"1600335481","20","","Aggregated",101.40,1.30,44,59,250,260,480,810,1100,1100,2500,2500,2500,2500,157523,1818,45,213,1,127342,5849
"1600335486","20","","Aggregated",100.30,0.90,44,55,220,260,490,790,1100,1500,2300,2300,2300,2300,158024,1822,45,212,1,127342,5849
"1600335491","20","","Aggregated",99.90,1.00,43,56,220,260,490,710,1300,1600,2200,2200,2200,2200,158529,1825,45,212,1,127342,5849
"1600335496","20","","Aggregated",101.00,1.00,44,57,250,260,480,690,1100,1300,7000,7000,7000,7000,159024,1831,45,212,1,127342,5849
"1600335501","20","","Aggregated",101.60,1.10,46,60,250,260,480,680,1100,1300,7000,7000,7000,7000,159540,1839,45,212,1,127342,5849
"1600335506","20","","Aggregated",100.20,1.30,45,58,230,260,480,720,1100,1400,6800,6800,6800,6800,160040,1849,45,212,1,127342,5849
"1600335511","20","","Aggregated",100.70,2.00,44,56,220,260,480,870,1100,1600,2600,2600,2600,2600,160552,1853,45,212,1,127342,5849
"1600335516","20","","Aggregated",100.80,1.70,44,56,230,260,500,870,1100,1300,2600,2600,2600,2600,161054,1860,45,212,1,127342,5849
"1600335521","20","","Aggregated",100.40,0.70,44,56,250,260,480,870,1100,1500,2400,2400,2400,2400,161556,1862,45,212,1,127342,5849
"1600335526","20","","Aggregated",100.80,0.80,44,56,220,260,480,720,1100,1500,3800,3800,3800,3800,162065,1869,45,211,1,127342,5849
"1600335531","20","","Aggregated",100.20,1.00,44,56,220,260,480,700,1100,1400,5500,5500,5500,5500,162571,1876,45,211,1,127342,5849
"1600335536","20","","Aggregated",101.70,1.20,45,57,230,260,480,690,1100,1600,5500,5500,5500,5500,163082,1885,45,211,1,127342,5849
"1600335541","20","","Aggregated",102.10,2.30,45,57,230,260,480,690,1100,1600,2900,2900,2900,2900,163580,1897,45,211,1,127342,5849
