Unnamed: 0,carts_carts-db,catalogue_catalogue-db,front-end_carts,front-end_catalogue,front-end_orders,front-end_user,orders_carts,orders_orders-db,orders_payment,orders_shipping,orders_user,queue-master_rabbitmq,shipping_rabbitmq,unknown_front-end,user_user-db
34,72.04611111111113,76.46395555555554,8.838328184281842,780.6274888888889,25.69228961352657,42.64416064417763,5.376010011001101,1.0434666666666668,4.091677777777777,4.490430253025302,13.453684617854853,4.086055555555556,0.0002666666666666667,549.0470277777774,170.63150555555555
36,71.6142388888889,75.88594444444443,8.908405962059621,780.1875777777778,25.683745169082123,42.26768286639985,5.406032233223322,1.0601333333333334,4.060855555555555,4.470674697469747,13.320429062299299,4.106744444444445,0.0002666666666666667,544.3025888888886,167.8022611111111
38,71.1823666666667,75.30793333333331,8.9784837398374,779.7476666666666,25.675200724637676,41.89120508862207,5.436054455445545,1.0768,4.030033333333333,4.450919141914191,13.187173506743742,4.127433333333333,0.0002666666666666667,539.5581499999997,164.97301666666664
40,71.99467777777781,74.79398888888886,8.976348309178743,779.7652277777778,25.262855938697314,41.878124577195855,5.287797008547009,1.0454666666666668,4.038488888888889,4.399355555555555,13.13914281735562,4.0831,0.0002666666666666667,540.1531777777775,166.12724444444444
42,72.80698888888892,74.28004444444441,9.05592608695652,779.782788888889,24.980383716475092,41.90544124386252,5.342213675213676,1.0141333333333336,4.046944444444444,4.372544444444444,13.192287261800065,4.038766666666666,0.0002666666666666667,540.7482055555554,167.28147222222225
44,73.61930000000004,73.76609999999998,9.135503864734298,779.80035,24.69791149425287,41.93275791052919,5.396630341880343,0.9828000000000002,4.055399999999999,4.345733333333333,13.24543170624451,3.994433333333333,0.0002666666666666667,541.3432333333332,168.4357
46,74.04798333333338,73.60428888888886,8.81456529521153,780.4087985380116,25.187481614708233,41.381151340996176,5.325239623507805,0.9868000000000002,4.046833333333333,4.371133333333333,13.109238930245386,4.000344444444443,0.0002666666666666667,541.9846111111109,167.53707777777777
48,74.47666666666672,73.44247777777775,8.77822640632264,780.1400540935672,25.450526059152676,40.87017911877395,5.265150734618916,0.9908000000000001,4.038266666666666,4.396533333333332,12.975877819134274,4.006255555555555,0.0002666666666666667,542.6259888888887,166.63845555555554
50,74.90535000000004,73.28066666666666,8.741887517433751,779.8713096491227,25.71357050359712,40.359206896551726,5.205061845730027,0.9948000000000001,4.029699999999999,4.4219333333333335,12.842516708023163,4.012166666666667,0.0002666666666666667,543.2673666666666,165.7398333333333
52,75.62605555555558,73.74081111111109,8.637914139246542,780.191092248062,25.377116283524902,40.434171204001444,5.054073514211886,1.0281333333333333,4.036199999999999,4.479147892720306,12.76401338383839,4.0624111111111105,0.0002666666666666667,543.6553999999999,162.6592888888889
54,76.34676111111115,74.20095555555554,8.668936361468766,780.4190755813954,25.137877394636014,40.494860092890306,5.117384625322998,1.0614666666666666,4.042699999999999,4.493259003831418,12.67104116161617,4.1126555555555555,0.0002666666666666667,544.0434333333332,159.57874444444445
56,77.06746666666672,74.66109999999998,8.699958583690986,780.6470589147287,24.898638505747126,40.55554898177921,5.180695736434108,1.0947999999999998,4.049199999999999,4.507370114942528,12.578068939393946,4.1629000000000005,0.0002666666666666667,544.4314666666667,156.4982
58,78.07738888888892,74.67096666666664,8.644158590102709,779.7771277777778,25.176438013998254,41.07203286962726,5.199383625730995,1.0894666666666666,4.0331111111111095,4.4953111111111115,12.78572311587728,4.1762,0.0002666666666666667,544.6349555555554,160.38105555555558
60,79.08731111111115,74.68083333333331,8.550669701213817,779.8761888888889,25.4007824584427,41.61275509184949,5.093122514619884,1.0841333333333334,4.017022222222221,4.526355555555556,12.969062004766165,4.189500000000001,0.0002666666666666667,544.8384444444442,164.26391111111113
