,Unnamed: 0,carts_carts-db,cartservice_redis-cart,catalogue_catalogue-db,front-end_carts,front-end_catalogue,front-end_orders,front-end_user,orders_carts,orders_orders-db,orders_payment,orders_shipping,orders_user,queue-master_rabbitmq,shipping_rabbitmq,unknown_front-end,user_user-db
10,20,71.1609696379806,0.015320397634582237,82.12102879648698,10.315741706841859,35.04431723542084,26.9922442084301,36.88726539859717,5.51501500045131,1.0924224975316825,4.345887378788833,4.772884809937015,14.841384014456748,4.7831069012180105,0.0002908896982625401,611.0443677968241,165.7192775573286
11,22,70.75073327925999,0.014199253387255938,84.68716528566863,10.420271862224084,36.081146586172814,27.011864598468332,37.08108913562694,5.474935378912428,1.107142844959598,4.358107875000875,4.770318768083289,15.02749670958563,4.656425770560954,0.000266648890073995,607.876920480422,168.0322710942179
12,24,71.57313327925999,0.014199253387255938,84.69120973011306,10.393160751112973,36.24125214172835,26.945431265134996,36.25640580229361,5.3647576011346505,1.1118095116262647,4.400896763889764,4.750563212527734,15.17689670958563,4.6372146594498425,0.000266648890073995,606.8244871470886,167.2726877608846
13,26,70.91030921604937,0.014199512629232396,84.53228339112826,10.504701164342073,36.075457873519035,26.86919080838897,36.74868281292543,5.582824118114699,1.1398147697942387,4.361984805427735,4.774643848601137,15.097080855260765,4.663849729704419,0.0002666548156048856,607.7628209000235,165.67463645652708
14,28,70.24748515283879,0.014199771871208857,84.37335705214345,10.432901956511484,35.864098411557244,26.857829916522505,37.19079690124548,5.639388983049628,1.1678200279622126,4.323072846965706,4.822633008583064,14.854951974223205,4.690484799958994,0.0002666607411357761,608.7011546529585,164.07658515216963
15,30,69.58466108962818,0.014200031113185319,84.21443071315865,10.361102748680896,35.652738949595445,26.84646902465603,37.6329109895655,5.6959538479845575,1.1958252861301866,4.284160888503678,4.87062216856499,14.612823093185646,4.717119870213569,0.0002666666666666667,609.6394884058934,162.47853384781212
16,32,69.2033740597521,0.01420002074212354,84.11312047543909,9.767575478916665,40.83159731871012,26.81393702265336,37.188568056634026,5.723422880414249,1.1558168574201242,4.2594961478913405,4.837731191323376,14.650940131304058,4.7156243579201575,0.0002666666666666667,607.3786978261511,163.52420034298586
17,34,68.82208702987604,0.014200010371061765,84.01181023771954,9.804166737963563,41.09942365935505,26.704372677993348,36.767113226312006,5.719486440207126,1.115808428710062,4.234831407279003,4.817962840840751,14.747448894480861,4.714128845626746,0.0002666666666666667,605.1179072464088,164.5698668381596
18,36,68.44079999999998,0.01419999999999999,83.9105,9.840757997010462,41.367249999999984,26.594808333333333,36.345658395989986,5.71555,1.0757999999999999,4.210166666666666,4.798194490358126,14.843957657657672,4.712633333333333,0.0002666666666666667,602.8571166666665,165.6155333333334
19,38,71.06366666666665,0.01397777777777777,83.87193333333333,10.096804802259886,408.7543222222222,26.760404033485543,36.221369206579595,5.964997935103245,1.1024666666666665,4.222733333333333,4.780925203252034,14.76548183292783,4.731844444444444,0.0002666666666666667,601.0734499999998,165.66564444444452
20,40,73.6865333333333,0.013755555555555549,83.83336666666666,10.203754802259885,408.6413944444444,27.006265144596654,36.13951920657959,5.985647935103246,1.129133333333333,4.2353,4.7639918699187,14.77410405515005,4.751055555555556,0.0002666666666666667,599.2897833333333,165.7157555555556
21,42,76.30939999999997,0.013533333333333328,83.7948,10.310704802259886,408.52846666666665,27.252126255707765,36.0576692065796,6.006297935103246,1.1558,4.247866666666666,4.7470585365853655,14.782726277372273,4.770266666666666,0.0002666666666666667,597.5061166666667,165.76586666666674
22,44,76.73729999999996,0.013533333333333328,83.64346666666665,10.815861111111111,408.4472111111111,27.084417412935323,36.23894444444446,5.768204121863801,1.1661333333333332,4.255091891891892,4.759738073038074,14.757809259259266,4.758444444444445,0.0002666666666666667,596.776211111111,165.04016666666666
23,46,77.16519999999997,0.013533333333333328,83.49213333333331,10.558305555555556,408.36595555555556,26.790967412935323,36.39822222222224,5.774365232974912,1.1764666666666663,4.245425225225225,4.775260295260296,14.710859259259268,4.746622222222221,0.0002666666666666667,596.0463055555555,164.3144666666667
24,48,77.59309999999998,0.013533333333333328,83.3408,10.30075,408.2847,26.497517412935323,36.55750000000002,5.780526344086024,1.1867999999999999,4.235758558558558,4.790782517482517,14.663909259259267,4.7348,0.0002666666666666667,595.3163999999998,163.5887666666667
25,50,79.17349444444442,0.013533333333333328,83.2663111111111,9.922365543071162,408.1356833333333,26.34055168776371,36.53812522123896,5.641104156064463,1.1837999999999997,4.20581111111111,4.749311111111112,14.555805181863487,4.7185444444444435,0.0002666666666666667,596.2991722222222,164.4410666666667
26,52,80.75388888888887,0.013533333333333328,83.19182222222223,10.09641554307116,407.9866666666667,26.415968354430376,36.51275855457229,5.507376378286686,1.1807999999999998,4.192755555555555,4.725322222222222,14.516377404085706,4.702288888888887,0.0002666666666666667,597.2819444444443,165.2933666666667
27,54,82.3342833333333,0.013533333333333328,83.11733333333333,10.270465543071161,407.83765,26.491385021097045,36.487391887905616,5.373648600508908,1.1778,4.1796999999999995,4.701333333333334,14.47694962630793,4.6860333333333335,0.0002666666666666667,598.2647166666667,166.14566666666673
28,56,84.52597222222221,0.013533333333333328,83.04989444444445,9.917893727598566,407.84469444444443,26.902114041994757,36.5565273728539,5.508513247863251,1.1664666666666665,4.256672858354538,4.803911111111111,14.51106765601218,4.693422222222221,0.0002666666666666667,597.2811833333334,164.48412222222225
29,58,86.7176611111111,0.013533333333333328,82.98245555555553,9.926865949820789,407.85173888888886,27.00598070866142,36.6202662617428,5.631307692307695,1.1551333333333333,4.314561747243427,4.826488888888888,14.5234398782344,4.70081111111111,0.0002666666666666667,596.29765,162.82257777777778
30,60,88.90934999999999,0.013533333333333328,82.91501666666666,9.93583817204301,407.85878333333335,27.109847375328087,36.684005150631684,5.75410213675214,1.1438000000000001,4.372450636132315,4.8490666666666655,14.535812100456623,4.7082,0.0002666666666666667,595.3141166666667,161.16103333333334
