,front-end_carts,orders_carts,carts_carts-db,front-end_catalogue,catalogue_catalogue-db,unknown_front-end,front-end_orders,orders_orders-db,orders_payment,queue-master_rabbitmq,shipping_rabbitmq,cartservice_redis-cart,orders_shipping,front-end_user,orders_user,user_user-db
10,5.036103556328569,2.797985727012139,33.79825382105839,34.89284465399276,42.327982689234865,618.3644916524757,9.384550071611388,0.5913986215060411,1.8050721547856405,2.479385036553118,9.696969696969698e-05,0.007296545482826395,2.305968713196898,33.47261442772502,12.06636581561229,81.88700865356451
11,4.977700482190077,2.7803702497611273,34.6391104470813,33.774274266160035,42.29715635402085,604.8514617925472,9.265598676754882,0.5938876252694265,1.8279383641090596,2.407247394618136,0.00013333333333333334,0.006766277803701973,2.3155935426527123,34.42800211430349,12.388685330977934,82.74248015465635
12,4.875716988126718,2.781069055396307,34.87302363138753,33.546155066328915,42.38623756934724,604.5481411950315,9.463043562281033,0.5755584168462844,1.780081131628262,2.410220485300979,0.00013333333333333334,0.006877518535801315,2.3085512506573633,34.2456458539801,12.240617998429732,82.97479788088202
13,4.773733494063359,2.781767861031487,35.106936815693764,33.31803586649779,42.475318784673625,604.2448205975157,9.660488447807184,0.5572292084231423,1.7322238991474646,2.4131935759838226,0.00013333333333333334,0.006988759267900656,2.3015089586620148,34.06328959365671,12.09255066588153,83.2071156071077
14,4.67175,2.7824666666666666,35.340849999999996,33.08991666666667,42.56440000000001,603.9415,9.857933333333333,0.5389000000000002,1.6843666666666672,2.416166666666666,0.00013333333333333334,0.007099999999999998,2.294466666666666,33.880933333333324,11.944483333333329,83.43943333333335
15,4.77972903971376,2.7450417542650993,35.38336447540947,33.34965888577757,42.48851801157115,603.3704703383929,9.738069876880681,0.5445696516804825,1.7050573127097366,2.4117418064908023,0.00013333333333333334,0.007100005185530885,2.300123341556103,33.94633953745064,11.824169192390599,83.90106565252502
16,4.887708079427519,2.707616841863532,35.42587895081894,33.60940110488848,42.4126360231423,602.7994406767858,9.618206420428029,0.5502393033609649,1.7257479587528062,2.4073169463149386,0.00013333333333333334,0.007100010371061773,2.30578001644554,34.01174574156796,11.703855051447869,84.36269797171666
17,4.9956871191412775,2.6701919294619647,35.46839342622841,33.86914332399938,42.336754034713444,602.2284110151787,9.498342963975377,0.5559089550414473,1.7464386047958758,2.4028920861390746,0.00013333333333333334,0.007100015556592661,2.311436691334977,34.077151945685266,11.58354091050514,84.8243302909083
18,4.93114879354817,2.720217566641709,35.160762827527584,33.401448945106125,42.27041146236642,602.4453943718439,9.195096460038604,0.5585724300690381,1.7224987222695258,2.414695295554744,0.00013333333333333334,0.007100005186913602,2.3269449915223714,34.04549533538522,11.813337579616087,84.45460300235717
19,4.866610467955061,2.7702432038214524,34.85313222882675,32.93375456621287,42.20406889001939,602.662377728509,8.89184995610183,0.5612359050966288,1.698558839743176,2.426498504970412,0.00013333333333333334,0.007099994817234543,2.3424532917097665,34.013838725085165,12.043134248727034,84.08487571380604
20,4.802072142361952,2.820268841001196,34.54550163012592,32.46606018731961,42.13772631767237,602.8793610851741,8.588603452165055,0.5638993801242196,1.6746189572168262,2.438301714386081,0.00013333333333333334,0.007099984447555485,2.3579615918971615,33.98218211478511,12.27293091783798,83.71514842525491
21,4.866750539069881,2.7877032621848303,35.01142651697023,32.81580833719627,42.18927952158966,604.2503980883818,8.850404000720145,0.5665696762921123,1.696876438085921,2.423531917140339,0.00013333629649384032,0.0070999896330863725,2.335395762323338,34.08253290076343,12.099702337043704,83.57106188985625
22,4.9314289357778085,2.755137683368465,35.477351403814545,33.165556487072934,42.240832725506955,605.6214350915893,9.112204549275233,0.5692399724600049,1.7191339189550157,2.4087621198945963,0.00013333925965434726,0.00709999481861726,2.3128299327495143,34.182883686741754,11.926473756249429,83.42697535445761
23,4.996107332485738,2.7225721045520994,35.94327629065885,33.515304636949594,42.292385929424256,606.9924720947969,9.374005097830322,0.5719102686278975,1.7413913998241106,2.393992322648854,0.00013334222281485424,0.007100000004148148,2.290264103175691,34.283234472720075,11.753245175455154,83.28288881905895
24,4.957261326293557,2.7588652772294764,35.64349527531913,33.92047869978985,42.13884790010769,595.7551787332433,9.112781130909598,0.5609080991429002,1.781649138937799,2.362943325915303,0.00013334222281485424,0.006988759272048807,2.2606199520450256,34.35148167364742,11.636752367568272,83.39750907474561
25,4.918415320101378,2.7951584499068534,35.343714259979414,34.32565276263011,41.98530987079113,584.5178853716895,8.851557163988874,0.5499059296579029,1.8219068780514878,2.331894329181752,0.00013334222281485424,0.006877518539949465,2.2309758009143605,34.419728874574766,11.520259559681392,83.51212933043227
26,4.879569313909198,2.8314516225842303,35.043933244639696,34.73082682547036,41.83177184147456,573.2805920101358,8.59033319706815,0.5389037601729055,1.8621646171651765,2.300845332448201,0.00013334222281485424,0.006766277807850124,2.2013316497836954,34.48797607550211,11.403766751794512,83.62674958611895
27,4.878502576126679,2.87893812168417,35.21798373689474,34.344895541162515,41.858584740112256,584.5019289881567,8.893353398414908,0.5475710046558709,1.8711096579456727,2.294933827236743,0.00013334222281485424,0.006766277807850124,2.1900420082520378,34.54359089426781,11.538464620541317,83.41509103110415
28,4.8774358383441605,2.92642462078411,35.39203422914978,33.95896425685467,41.88539763874994,595.7232659661775,9.196373599761664,0.5562382491388366,1.880054698726169,2.2890223220252843,0.00013334222281485424,0.006766277807850124,2.17875236672038,34.599205713033506,11.673162489288123,83.20343247608938
29,4.876369100561642,2.97391111988405,35.56608472140481,33.57303297254683,41.91221053738764,606.9446029441982,9.49939380110842,0.5649054936218021,1.8889997395066656,2.283110816813826,0.00013334222281485424,0.006766277807850124,2.1674627251887224,34.654820531799196,11.807860358034928,82.9917739210746
30,4.821661636614794,2.911998580719994,35.54698599465326,33.65857171440848,42.04993468911086,596.5256142101139,9.446330671983697,0.5662387380721721,1.9147535781396454,2.2550349107631185,0.00013334222281485424,0.006766277807850124,2.1477084865824074,34.53123432643511,11.771251687501852,82.60208323378707
