1597642602.9400172,carts,svc_latency,"[('carts', 1.0663892485083344), ('front-end', 0.7270881131587128), ('orders', 0.3222059171281045), ('orders-db', 0.0), ('carts-db', 0.0), ('payment', -0.06938804512159094), ('shipping', -0.08161655700988191), ('user', -0.12437230948978617)]"
1597642615.1110222,carts,svc_latency,"[('carts', 0.9890811264970547), ('front-end', 0.6575014178907974), ('orders', 0.27899321755601325), ('orders-db', 0.0), ('carts-db', 0.0), ('payment', -0.06914186726281328), ('shipping', -0.07711724353984782), ('user', -0.10104358035292023)]"
1597642627.2511275,carts,svc_latency,"[('carts', 0.984267384933684), ('front-end', 0.6534727322124332), ('orders', 0.2766602752189859), ('carts-db', 0.0), ('orders-db', 0.0), ('payment', -0.07113992659432705), ('shipping', -0.07786039472795893), ('user', -0.09918885730915009)]"
1597642639.3489063,carts,svc_latency,"[('carts', 0.9788605614248799), ('front-end', 0.6488372035032985), ('orders', 0.27391020087543194), ('carts-db', 0.0), ('orders-db', 0.0), ('payment', -0.07228412758172473), ('shipping', -0.07835848751036195), ('user', -0.09736072114861613)]"
1597642651.523869,carts,svc_latency,"[('carts', 0.9596431166686048), ('front-end', 0.631687087992167), ('orders', 0.2633422347948209), ('carts-db', 0.0), ('orders-db', 0.0), ('payment', -0.07161579987817471), ('shipping', -0.07714400837410502), ('user', -0.09174008740176694)]"
1597642752.2477322,catalogue,svc_latency,"[('carts', 0.9341410943205681), ('front-end', 0.6080257658224583), ('orders', 0.248256507563727), ('carts-db', 0.0), ('orders-db', 0.0), ('payment', -0.06342374349182804), ('shipping', -0.07000541054662046), ('user', -0.08518666021776744)]"
1597642764.391744,catalogue,svc_latency,"[('carts', 0.9492565940475128), ('front-end', 0.6214485153921145), ('orders', 0.25649016141412195), ('orders-db', 0.0), ('carts-db', 0.0), ('payment', -0.06516316383003709), ('shipping', -0.07072682176698195), ('user', -0.08958298563487987)]"
1597642776.5347404,catalogue,svc_latency,"[('carts', 0.9579012972480389), ('front-end', 0.6285673775734216), ('orders', 0.2605430223903987), ('carts-db', 0.0), ('orders-db', 0.0), ('payment', -0.06101435898889107), ('shipping', -0.0683062960430169), ('user', -0.092815152359811)]"
1597642788.724375,catalogue,svc_latency,"[('carts', 0.6671649457538456), ('front-end', 0.383513134095285), ('orders', 0.16121258239770936), ('carts-db', 0.0), ('catalogue-db', 0.0), ('orders-db', 0.0), ('catalogue', -0.04360588987956998), ('payment', -0.04404084657139992), ('shipping', -0.0516557966984021), ('user', -0.07258812909746754)]"
1597642800.9540405,catalogue,svc_latency,"[('carts', 0.6909217717593976), ('front-end', 0.4078466749838137), ('orders', 0.1011569216236386), ('catalogue', 0.03320062645316578), ('catalogue-db', 0.0), ('orders-db', 0.0), ('carts-db', 0.0), ('payment', -0.05784823246443245), ('shipping', -0.06877490603988758), ('user', -0.10650285631569434)]"
1597642813.0628664,catalogue,svc_latency,"[('carts', 0.6972080008964423), ('front-end', 0.4353150649501481), ('catalogue', 0.15758040696426462), ('orders', 0.0059528302985914355), ('catalogue-db', 0.0), ('carts-db', 0.0), ('orders-db', 0.0), ('payment', -0.060877147940105396), ('shipping', -0.08550638494042793), ('user', -0.14967277022891326)]"
