Unnamed: 0,carts_carts-db,catalogue_catalogue-db,front-end_carts,front-end_catalogue,front-end_orders,front-end_user,orders_carts,orders_orders-db,orders_payment,orders_shipping,orders_user,queue-master_rabbitmq,shipping_rabbitmq,unknown_front-end,user_user-db
20,4.073781818181818,4.4794909090909085,3.7618467532467537,751.8631939393939,17.685369696969698,3.1722666666666663,2.606248484848485,0.13791515151515152,2.569757575757576,2.5338666666666665,2.850848484848485,0.08705454545454547,0.0002909090909090909,31.47778787878788,4.638799999999999
22,5.340938888888889,4.851499999999999,5.444813888888889,751.8325388888888,17.569264529914534,3.4769042735042732,3.2243186274509803,0.14146666666666666,2.588488888888889,2.5663222222222224,3.2170026365348403,0.11083333333333334,0.0002666666666666667,34.95018888888888,7.058355555555554
24,6.5262777777777785,4.036466666666667,5.452986111111111,751.4525277777777,17.63155341880342,3.5833764957264953,3.2532019607843132,0.14013333333333336,2.596477777777778,2.598777777777778,3.380780414312618,0.133,0.0002666666666666667,35.774844444444454,9.124111111111109
26,7.711616666666668,3.221433333333332,5.461158333333334,751.0725166666666,17.69384230769231,3.689848717948718,3.2820852941176466,0.1388,2.6044666666666667,2.6312333333333333,3.544558192090396,0.15516666666666667,0.0002666666666666667,36.599500000000006,11.189866666666667
28,10.478511111111112,5.234744444444444,4.588380924287119,754.1227504916421,18.098153030303035,4.262356432748538,3.231051307189542,0.19586666666666666,2.658011111111111,2.6834444444444445,3.868639487691284,0.34136666666666665,0.0002666666666666667,51.234811111111114,15.385744444444441
30,13.245405555555555,7.248055555555555,4.790686479842674,754.9605949360865,18.446519696969702,4.870795321637426,3.376095751633987,0.25293333333333334,2.7115555555555555,2.7356555555555557,4.212511709913507,0.5275666666666667,0.0002666666666666667,65.87012222222224,19.58162222222222
32,16.0123,9.261366666666666,4.99299203539823,755.798439380531,18.794886363636365,5.4792342105263145,3.521140196078431,0.31,2.7651,2.787866666666667,4.556383932135729,0.7137666666666667,0.0002666666666666667,80.50543333333334,23.7775
34,18.92685555555556,12.764588888888891,4.991941223155929,754.4144722222222,18.870756882255385,5.985819850187266,3.387987373737374,0.3360000000000001,2.814522222222222,2.8993444444444445,4.850514521452146,0.8452888888888888,0.0002666666666666667,97.4174,29.78844444444444
36,21.841411111111114,16.267811111111115,5.116569000933707,755.2428944444445,19.146084660033164,6.553636516853933,3.4954762626262625,0.3620000000000001,2.8639444444444444,3.010822222222222,5.232464521452146,0.9768111111111111,0.0002666666666666667,114.32936666666667,35.79938888888889
38,24.75596666666667,19.771033333333335,5.241196778711484,756.0713166666667,19.42141243781094,7.1214531835205985,3.6029651515151513,0.3880000000000001,2.9133666666666667,3.1223,5.6144145214521455,1.1083333333333334,0.0002666666666666667,131.24133333333336,41.81033333333335
40,27.17307777777778,21.618094444444445,5.414054826958106,757.4135888888889,19.89696451612903,7.766840376202975,3.6750841530054643,0.4286666666666668,2.985988888888889,3.1914444444444445,6.0483112612612615,1.3093111111111113,0.0002666666666666667,151.02401111111112,44.906622222222225
42,29.590188888888896,23.46515555555556,5.56314927140255,758.7558611111111,20.2786311827957,8.400468153980752,3.7757674863387978,0.4693333333333334,3.058611111111111,3.260588888888889,6.449494594594594,1.5102888888888888,0.0002666666666666667,170.80668888888889,48.002911111111096
44,32.0073,25.31221666666667,5.712243715846995,760.0981333333333,20.660297849462363,9.034095931758529,3.8764508196721312,0.5100000000000002,3.1312333333333333,3.3297333333333334,6.8506779279279275,1.7112666666666667,0.0002666666666666667,190.58936666666668,51.09919999999999
46,34.768661111111115,28.550422222222224,5.838164884696018,760.8814555555556,20.693666666666672,9.594172222222223,4.012241025641025,0.5406666666666667,3.1632555555555557,3.3706555555555555,7.040696205962059,1.7851555555555554,0.0002666666666666667,204.4272,54.89943333333332
48,37.53002222222223,31.788627777777783,5.964859329140462,761.6647777777778,20.935100000000002,10.159016666666666,4.078674358974358,0.5713333333333335,3.1952777777777777,3.411577777777778,7.218601761517615,1.8590444444444443,0.0002666666666666667,218.26503333333332,58.69966666666666
50,40.291383333333336,35.026833333333336,6.091553773584907,762.4481,21.176533333333335,10.723861111111113,4.145107692307692,0.6020000000000002,3.2273,3.4525,7.396507317073171,1.9329333333333332,0.0002666666666666667,232.10286666666667,62.49989999999999
52,37.6841888888889,34.33123333333334,5.284072822822823,762.7431888888889,21.297916666666666,10.252955555555554,5.065066666666667,0.5569333333333335,3.196111111111111,3.4031111111111114,7.063688888888888,1.8132333333333328,0.0002666666666666667,226.19303333333332,58.73229999999998
54,35.07699444444445,33.63563333333334,5.154817267267267,763.0382777777778,20.969299999999997,9.826494444444442,4.927333333333333,0.5118666666666668,3.164922222222222,3.3537222222222223,6.837577777777777,1.693533333333333,0.0002666666666666667,220.2832,54.96469999999997
56,32.469800000000006,32.94003333333334,5.0255617117117115,763.3333666666666,20.64068333333333,9.40003333333333,4.7896,0.4668000000000002,3.1337333333333333,3.3043333333333336,6.611466666666665,1.5738333333333332,0.0002666666666666667,214.37336666666667,51.19709999999997
58,30.842511111111122,30.313877777777783,6.7903743589743595,762.5716111111111,24.24301666666667,9.127723737373733,4.038126262626263,0.4594666666666669,3.0925333333333334,3.235188888888889,6.451059090909091,1.4910777777777777,0.0002666666666666667,202.30362222222217,47.6152333333333
60,29.21522222222223,27.687722222222227,6.741257692307692,761.8098555555556,24.095350000000003,8.798595959595957,3.9684707070707077,0.4521333333333335,3.051333333333333,3.1660444444444447,6.199742424242423,1.408322222222222,0.0002666666666666667,190.2338777777777,44.033366666666645
